operacion_id,ciudad,uso_suelo,superficie_m2,frente_m,dist_centro_km,dist_vialidad_m,densidad_comercios_1km,nivel_socioeconomico,esquina,cus,fecha,anio,anios_desde_inicio,precio_m2_nominal,precio_total_nominal,y,pred_base,pred_lineal,pred_boosting,lo,hi,entrenado_hasta,n_entrenamiento
OP-01555,Leon,Oficinas,1048.6,27.1,6.74,94.0,87.0,2,0,3.33,2022-09-19,2022,4,11471.73,12029256.08,9.471949225470901,9.42311303140379,9.410714990702871,9.306305558981194,9.126258462805396,9.776119826471373,2021,1324
OP-01556,Puebla,Industrial,1599.3,27.7,9.69,161.0,120.0,5,0,0.7,2022-09-20,2022,4,2676.38,4280334.53,8.016528612629504,7.914800026547513,8.000434562254364,8.026134536851877,7.823715661144383,8.330028371363277,2021,1324
OP-01557,Aguascalientes,Comercial,250.0,15.0,3.05,400.0,146.0,2,0,4.22,2022-09-20,2022,4,17902.93,4475732.5,9.917027864057722,9.373196216120427,10.05175249360613,9.987874373044106,9.78010058607994,10.45398027635278,2021,1324
OP-01558,Leon,Comercial,1327.7,40.3,7.81,693.0,214.0,3,1,2.36,2022-09-21,2022,4,15841.98,21033396.85,9.794726856029886,9.599145655534798,9.651636197990786,9.633217104159574,9.380805822672814,9.993512533114858,2021,1324
OP-01559,Merida,Mixto,9605.2,88.4,6.65,240.0,226.0,3,1,1.47,2022-09-21,2022,4,9775.8,93898514.16,9.311973421410283,9.382901892783945,9.25780736229503,9.10992154282236,8.943641303893779,9.639624467152137,2021,1324
OP-01560,Aguascalientes,Industrial,4391.5,43.6,2.13,377.0,271.0,4,0,1.14,2022-09-22,2022,4,3339.34,14664711.61,8.237836660127247,7.968234534217685,8.361728776316266,8.399971679242366,7.953569873547406,8.964260788886584,2021,1324
OP-01561,Leon,Industrial,2758.5,40.9,9.32,608.0,101.0,3,0,0.81,2022-09-22,2022,4,2852.94,7869834.99,8.080413518971458,8.077289136997297,7.756531973362674,7.870363428770634,7.4766058336510435,8.146279465022431,2021,1324
OP-01562,Leon,Habitacional,20892.0,195.5,4.07,822.0,179.0,4,0,1.12,2022-09-23,2022,4,4058.5,84790182.0,8.432876924674549,8.559497319618384,8.434362858067734,8.449044884155134,8.209181487651605,8.776720358617396,2021,1324
OP-01563,Leon,Mixto,762.2,26.7,5.23,271.0,254.0,3,0,2.52,2022-09-26,2022,4,10285.99,7839981.58,9.36284625261249,8.851664222603516,9.228728937744446,9.220388390876456,8.881389436582335,9.661910389983216,2021,1324
OP-01564,Queretaro,Habitacional,4093.5,80.9,6.5,248.0,174.0,4,0,1.01,2022-09-27,2022,4,6450.03,26403197.8,8.89614825941511,8.606844367949968,8.72006425094788,8.473926816783724,8.471183709507892,9.070615407153381,2021,1324
OP-01565,Queretaro,Industrial,4300.7,53.1,7.37,316.0,152.0,4,0,0.48,2022-10-02,2022,4,3095.8,13314107.06,8.162109831613096,8.218111782670785,8.1089515477444,7.997305200566472,7.825293565305957,8.518134903101439,2021,1324
OP-01566,Aguascalientes,Mixto,407.4,21.7,3.4,192.0,334.0,3,0,2.9,2022-10-04,2022,4,12786.24,5209114.18,9.580433070154093,8.761845287881311,9.459242698562107,9.678511028817917,9.176474006917735,9.871581303879024,2021,1324
OP-01567,Aguascalientes,Habitacional,2077.2,48.4,7.87,272.0,76.0,4,0,0.87,2022-10-05,2022,4,3823.41,7941987.25,8.373206172037955,8.529155633241755,8.343315568126169,8.313396282351308,8.171491685702447,8.669172500429676,2021,1324
OP-01568,Leon,Comercial,631.6,28.8,5.7,773.0,74.0,3,0,2.73,2022-10-06,2022,4,13797.21,8714317.84,9.65652987526567,9.599145655534798,9.619839334893605,9.255275895011115,9.35283652045471,9.967168630837454,2021,1324
OP-01569,Queretaro,Oficinas,1724.8,40.1,12.5,755.0,72.0,4,0,1.66,2022-10-07,2022,4,7332.69,12647423.71,9.024405911024672,9.470722333570215,9.200579649761545,9.168166075109994,8.924684579417624,9.544131023726978,2021,1324
OP-01570,Puebla,Oficinas,1517.4,50.4,10.08,486.0,49.0,4,0,1.9,2022-10-08,2022,4,6265.18,9506784.13,8.86707079643625,9.450180034131973,9.040318713725407,8.978782036622297,8.683486439999829,9.470355151922206,2021,1324
OP-01571,Puebla,Comercial,3481.5,44.2,7.78,66.0,53.0,3,0,1.23,2022-10-08,2022,4,7202.47,25075399.3,9.006487500202917,9.436871592126458,9.126180380063008,9.113230232596186,8.876562266802596,9.48548489091993,2021,1324
OP-01572,Queretaro,Habitacional,2522.7,63.9,4.05,95.0,73.0,2,1,0.99,2022-10-09,2022,4,4666.3,11771675.01,8.572429943887137,8.606844367949968,8.779025301535306,8.654754268030098,8.542096922631824,9.0805506564989,2021,1324
OP-01573,Puebla,Industrial,1668.9,56.4,1.52,815.0,412.0,2,1,1.04,2022-10-12,2022,4,3456.17,5768002.11,8.2722245170023,7.914800026547513,8.512834358634612,8.31159673183143,8.097449127849599,8.982337440882992,2021,1324
OP-01574,Leon,Comercial,1671.5,52.0,4.69,109.0,330.0,3,0,2.38,2022-10-13,2022,4,16353.83,27335426.84,9.826525598130818,9.599145655534798,9.819351825767987,9.852912999891954,9.53995332023211,10.190266652898993,2021,1324
OP-01575,Culiacan,Oficinas,1402.8,44.6,5.14,657.0,211.0,1,0,4.7,2022-10-15,2022,4,14325.34,20095586.95,9.694093474504088,9.151979907021008,9.497218021796987,9.460370278875654,9.211419068684023,9.859117137598336,2021,1324
OP-01576,Culiacan,Comercial,6576.0,83.6,3.05,494.0,222.0,3,0,1.65,2022-10-15,2022,4,9711.31,63861574.56,9.305354663120202,9.338011850834727,9.483291455529375,9.433879586563673,9.160865470289457,9.922467810840361,2021,1324
OP-01577,Merida,Industrial,2558.5,60.8,7.47,440.0,107.0,3,0,0.94,2022-10-15,2022,4,4584.38,11729136.23,8.554718350465283,8.55377957386568,8.304496321675055,8.344503407450222,7.971498981406445,8.71004791673339,2021,1324
OP-01578,Puebla,Industrial,10085.2,55.8,10.85,357.0,84.0,2,0,0.71,2022-10-17,2022,4,1407.03,14190178.96,7.3735445773220185,7.914800026547513,7.373458437890859,7.622872635100971,7.01665166590424,7.849253741495508,2021,1324
OP-01579,Leon,Oficinas,250.0,19.4,8.92,287.0,64.0,5,0,1.6,2022-10-18,2022,4,8479.07,2119767.5,9.169664251433773,9.42311303140379,9.474729162862204,9.267011970011353,9.155757470084637,9.867986625670156,2021,1324
OP-01580,Culiacan,Habitacional,1028.3,41.9,8.43,640.0,78.0,5,0,0.92,2022-10-19,2022,4,6184.61,6359634.46,8.854127425531694,8.367724887990494,8.478123816434834,8.470880095596414,8.273760596899505,8.808828901683045,2021,1324
OP-01581,Leon,Comercial,3992.4,47.5,5.03,200.0,177.0,4,0,1.55,2022-10-20,2022,4,10788.78,43073125.27,9.410570182677633,9.599145655534798,9.557963460075706,9.519180669285154,9.30344519312684,9.936960696064176,2021,1324
OP-01582,Queretaro,Comercial,5435.1,80.4,8.81,171.0,90.0,3,0,2.48,2022-10-20,2022,4,13401.55,72838764.4,9.627433849364664,9.647997387936606,9.507509655296484,9.092856769862552,9.225206476546248,9.898373240596413,2021,1324
OP-01583,Culiacan,Industrial,3312.6,48.0,4.37,329.0,191.0,4,1,0.84,2022-10-21,2022,4,2591.43,8584371.02,7.984273324354897,7.937973923974224,8.240444131972705,8.131459844834128,7.908347305463338,8.722447297582487,2021,1324
OP-01584,Merida,Habitacional,5494.7,100.8,16.5,718.0,23.0,3,0,0.4,2022-10-21,2022,4,4112.22,22595415.23,8.446026506122667,8.998136016784224,8.20220544673264,8.59757763428182,7.651247934013912,8.802191725580462,2021,1324
OP-01585,Leon,Comercial,521.8,27.5,6.99,639.0,154.0,3,0,1.94,2022-10-23,2022,4,10380.68,5416638.82,9.372009863644776,9.599145655534798,9.569900636616829,9.757974903850688,9.25811880509464,9.942531762927416,2021,1324
OP-01586,Leon,Comercial,5239.2,87.2,2.19,623.0,269.0,3,0,1.98,2022-10-25,2022,4,16145.15,84587669.88,9.813683172424641,9.599145655534798,9.737786358634464,9.721355667606387,9.469595307051112,10.095138696654338,2021,1324
OP-01587,Queretaro,Comercial,13465.5,143.8,13.53,129.0,67.0,2,0,1.2,2022-10-25,2022,4,8341.62,112324084.11,9.153320919567387,9.647997387936606,8.984795035407213,8.71683971664037,8.611618135842717,9.436219407933821,2021,1324
OP-01588,Merida,Habitacional,620.0,23.0,0.96,450.0,345.0,5,0,1.92,2022-10-26,2022,4,19164.61,11882058.2,9.985128826485301,8.998136016784224,10.014623013133075,9.68084831879458,9.595087376516775,10.530826042257571,2021,1324
OP-01589,Puebla,Habitacional,2085.3,64.7,14.85,435.0,41.0,4,0,0.71,2022-10-26,2022,4,3117.59,6501110.43,8.169123744897087,8.352238559559732,8.054691523175046,8.03438623917359,7.648755610847205,8.551053361570117,2021,1324
OP-01590,Merida,Industrial,1072.5,42.5,5.54,591.0,153.0,3,0,0.53,2022-10-27,2022,4,4740.65,5084347.12,8.58823773456256,8.55377957386568,8.46223581865722,8.445371762821107,8.184575349827854,8.788726499642584,2021,1324
OP-01591,Queretaro,Comercial,250.0,11.1,10.69,212.0,117.0,3,0,0.84,2022-10-27,2022,4,14970.97,3742742.5,9.73817647004699,9.647997387936606,9.580756653798273,9.04828948509155,9.346576894274774,9.87048181364756,2021,1324
OP-01592,Leon,Habitacional,2029.6,31.8,5.26,348.0,154.0,3,0,1.06,2022-10-27,2022,4,4994.17,10136167.43,8.64033470958268,8.559497319618384,8.53304368008607,8.544469426366295,8.224396118406862,8.940385782887748,2021,1324
OP-01593,Queretaro,Mixto,2753.0,58.2,8.71,604.0,42.0,2,0,2.02,2022-11-03,2022,4,6014.79,16558716.87,8.82628491355443,9.131179466674244,8.7024587345379,8.658535288209404,8.379183156543625,9.089468921839106,2021,1324
OP-01594,Queretaro,Comercial,1933.5,45.3,3.17,323.0,255.0,4,0,2.13,2022-11-06,2022,4,31317.52,60552424.92,10.476241162812041,9.647997387936606,10.078437377375671,10.101801041560421,9.757641746935711,10.501650906859972,2021,1324
OP-01595,Merida,Comercial,9573.9,119.7,18.03,284.0,66.0,3,0,0.73,2022-11-07,2022,4,6907.19,66128746.34,8.964626375508832,10.01128998728121,9.162831189125663,8.927700790727133,8.768035020823435,9.615236261787258,2021,1324
OP-01596,Aguascalientes,Industrial,3476.1,79.6,5.69,260.0,187.0,4,0,0.47,2022-11-10,2022,4,2480.12,8621145.13,7.940370423558503,7.968234534217685,7.988184754624665,7.946981196979876,7.793398235101136,8.344446560324633,2021,1324
OP-01597,Merida,Habitacional,1455.5,47.6,9.07,173.0,151.0,2,0,0.93,2022-11-10,2022,4,7042.76,10250737.18,8.984063616250213,8.998136016784224,8.757015625648506,8.905616534134957,8.442910534879896,9.102589848501204,2021,1324
OP-01598,Culiacan,Mixto,1375.9,31.6,4.06,131.0,303.0,3,0,2.84,2022-11-11,2022,4,11458.99,15766424.34,9.470838052222888,8.753563077700758,9.27112244857636,9.202562329847572,9.033840043834994,9.638176314353645,2021,1324
OP-01599,Merida,Comercial,336.0,19.6,10.8,442.0,91.0,3,0,1.75,2022-11-12,2022,4,22194.0,7457184.0,10.131885459533828,10.01128998728121,9.840291109555105,9.727358616107052,9.488202990086998,10.225856152173476,2021,1324
OP-01600,Culiacan,Comercial,941.5,19.5,20.92,331.0,6.0,2,0,0.88,2022-11-13,2022,4,4450.83,4190456.44,8.52515407309543,9.338011850834727,8.66668860537042,8.274380171573902,8.223189022480097,9.199416697234655,2021,1324
OP-01601,Puebla,Comercial,1402.6,43.0,13.53,172.0,19.0,5,0,1.6,2022-11-14,2022,4,6589.57,9242530.88,8.91755157346161,9.436871592126458,9.21955880570395,9.027634745078897,8.874867452335184,9.689635776996393,2021,1324
OP-01602,Queretaro,Comercial,1082.7,23.0,1.71,968.0,251.0,4,0,2.31,2022-11-15,2022,4,34617.25,37480096.58,10.57641559019522,9.647997387936606,10.272786276569418,10.202749097281,9.929979244574653,10.716639591346727,2021,1324
OP-01603,Aguascalientes,Oficinas,300.3,23.1,6.42,15.0,196.0,5,0,1.47,2022-11-17,2022,4,14785.52,4440091.66,9.725711800922616,9.251785799744496,9.67614945867118,9.55741891168286,9.483222131411836,9.99641346556211,2021,1324
OP-01604,Leon,Comercial,1573.1,47.0,2.02,650.0,238.0,3,0,3.33,2022-11-19,2022,4,26649.51,41922344.18,10.314834241406718,9.599145655534798,10.0644749465018,9.955928532298314,9.796628238695964,10.429688697900454,2021,1324
OP-01605,Culiacan,Habitacional,250.0,22.3,6.59,154.0,151.0,2,0,0.87,2022-11-20,2022,4,5290.95,1322737.5,8.698061291323349,8.367724887990494,8.563525530250546,8.479740626325606,8.285793392037665,8.89986915773115,2021,1324
OP-01606,Aguascalientes,Oficinas,1123.0,47.1,0.96,246.0,523.0,4,0,4.19,2022-11-20,2022,4,30167.0,33877541.0,10.438812089155936,9.251785799744496,10.433399352236595,10.43090129091313,10.077331609169633,10.939508813595666,2021,1324
OP-01607,Puebla,Oficinas,6692.5,70.3,7.1,479.0,140.0,2,0,2.58,2022-11-21,2022,4,7222.83,48338789.78,9.00931032032029,9.450180034131973,8.974750412859107,9.013793812846004,8.680901575009349,9.339978611416674,2021,1324
OP-01608,Queretaro,Habitacional,16195.9,119.3,2.95,475.0,270.0,3,0,0.99,2022-11-21,2022,4,5864.58,94982151.22,8.80099434574349,8.606844367949968,8.713930664499808,8.685073352223046,8.397164991139809,9.131723723426655,2021,1324
OP-01609,Merida,Comercial,11856.3,110.4,13.29,235.0,44.0,3,0,1.54,2022-11-22,2022,4,6063.98,71896366.07,8.834429827637052,10.01128998728121,9.311607841416851,9.347374810792237,8.928318993665298,9.778418938591036,2021,1324
OP-01610,Queretaro,Comercial,9052.0,65.4,2.44,155.0,269.0,3,0,2.83,2022-11-23,2022,4,21451.23,194176533.96,10.097845463842797,9.647997387936606,10.015200867356533,9.969773359615338,9.724790986241665,10.437809763457675,2021,1324
OP-01611,Queretaro,Mixto,2705.4,37.8,10.24,961.0,24.0,4,0,0.89,2022-11-24,2022,4,4884.91,13215635.51,8.61821433903432,9.131179466674244,8.621932682672137,8.427155261015256,8.206738346599492,9.130829211835914,2021,1324
OP-01612,Queretaro,Habitacional,8945.8,112.4,2.33,332.0,141.0,2,0,1.44,2022-11-24,2022,4,6449.14,57692716.61,8.896010266040124,8.606844367949968,8.752149209205287,8.972253168125073,8.450986702039973,9.136794273643098,2021,1324
OP-01613,Aguascalientes,Industrial,1139.2,30.7,6.55,591.0,229.0,5,0,0.98,2022-11-24,2022,4,2714.48,3092335.62,8.0306638839523,7.968234534217685,8.213583820311184,7.964841820650882,7.9169991923762595,8.687808689432934,2021,1324
OP-01614,Queretaro,Industrial,1254.6,50.3,6.8,694.0,70.0,5,0,0.71,2022-11-27,2022,4,4182.07,5246825.02,8.46286981672449,8.218111782670785,8.279313338338799,8.14386222895035,8.046060507439329,8.625577228849089,2021,1324
OP-01615,Culiacan,Comercial,2058.9,33.4,5.66,500.0,130.0,3,0,1.83,2022-12-01,2022,4,7116.26,14651667.71,8.994445783972122,9.338011850834727,9.376825192758025,9.343153890480767,9.03927640642117,9.83218815401893,2021,1324
OP-01616,Queretaro,Habitacional,974.8,20.9,4.44,530.0,153.0,3,0,1.87,2022-12-01,2022,4,8026.15,7823891.02,9.114768438385443,8.606844367949968,8.940038636060065,8.976375199774118,8.60131142272723,9.372259235267334,2021,1324
OP-01617,Merida,Comercial,5800.4,102.1,9.06,191.0,37.0,2,0,2.42,2022-12-01,2022,4,11810.58,68506088.23,9.501059217381771,10.01128998728121,9.532145540625178,9.663673966912434,9.160951037153684,9.96799548048061,2021,1324
OP-01618,Puebla,Habitacional,2180.9,38.1,5.78,338.0,243.0,3,0,0.84,2022-12-02,2022,4,4687.96,10223971.96,8.577060997270557,8.352238559559732,8.451055598063565,8.438767836599057,8.081484369870944,8.906654159213227,2021,1324
OP-01619,Aguascalientes,Habitacional,2205.0,31.7,3.66,376.0,205.0,1,0,0.92,2022-12-02,2022,4,3340.99,7366882.95,8.238330647709763,8.529155633241755,8.364113831361056,8.242948525523966,8.025616614547893,8.807613628909959,2021,1324
OP-01620,Leon,Comercial,352.8,24.7,7.15,256.0,142.0,3,0,1.14,2022-12-03,2022,4,12845.27,4531811.26,9.585039127648471,9.599145655534798,9.542391020605626,9.590982083913048,9.241562519872263,9.893627806895138,2021,1324
OP-01621,Merida,Comercial,729.6,36.8,14.4,525.0,68.0,3,0,1.09,2022-12-04,2022,4,10966.78,8001362.69,9.426934180851777,10.01128998728121,9.53991431369945,9.159083669105971,9.171825126537222,9.931614296593668,2021,1324
OP-01622,Puebla,Oficinas,780.8,15.9,12.63,68.0,39.0,2,1,2.52,2022-12-04,2022,4,5846.13,4564658.3,8.797843381324563,9.450180034131973,9.116265793512985,9.101503610250779,8.812310449326676,9.491747764546988,2021,1324
OP-01623,Aguascalientes,Oficinas,336.5,19.8,3.52,780.0,533.0,4,0,2.98,2022-12-09,2022,4,24478.87,8237139.76,10.229873773903451,9.251785799744496,9.943308935874752,10.088955155636267,9.637664712197813,10.357441627413388,2021,1324
OP-01624,Puebla,Mixto,1704.7,32.3,28.0,384.0,6.0,4,0,0.64,2022-12-10,2022,4,2203.21,3755812.09,7.821978865289987,8.72249206027435,8.081781371801231,8.056365620350508,7.625049109537942,8.634503491454849,2021,1324
OP-01625,Puebla,Industrial,1009.9,45.8,5.06,1312.0,297.0,5,0,0.99,2022-12-11,2022,4,3042.34,3072459.17,8.144690433620223,7.914800026547513,8.298895123587494,8.210084719078706,8.005409917178714,8.695854243580762,2021,1324
OP-01626,Merida,Oficinas,975.2,33.4,1.63,697.0,475.0,1,1,2.76,2022-12-12,2022,4,33473.59,32643444.97,10.542820247159767,9.705510684845734,10.336907805937889,9.96623810852124,9.914242766843365,10.74318513109652,2021,1324
OP-01627,Merida,Industrial,2779.0,71.4,9.69,652.0,108.0,3,1,0.98,2022-12-12,2022,4,4249.63,11809721.77,8.478895397778413,8.55377957386568,8.327629070208141,8.265203956337052,8.045499472613695,8.66845486147064,2021,1324
OP-01628,Culiacan,Habitacional,1881.7,49.8,11.6,75.0,60.0,3,0,0.5,2022-12-16,2022,4,3587.69,6750956.27,8.309572018811249,8.367724887990494,8.135450603229598,8.339031091486342,7.849472322606165,8.532332093881514,2021,1324
OP-01629,Aguascalientes,Oficinas,35485.6,181.2,7.03,126.0,99.0,4,0,2.13,2022-12-18,2022,4,6311.47,223966299.83,8.874432090426705,9.251785799744496,8.957896428967958,9.023267768113033,8.703160269666613,9.394277574070797,2021,1324
OP-01630,Puebla,Comercial,961.6,30.3,2.14,434.0,290.0,3,0,2.48,2022-12-25,2022,4,17134.7,16476727.52,9.87316912460425,9.436871592126458,9.952280670979635,10.052081805518162,9.566669516464612,10.422360595481935,2021,1324
OP-01631,Queretaro,Oficinas,2253.4,60.1,2.8,128.0,590.0,2,0,3.19,2022-12-25,2022,4,19733.59,44467671.71,10.014385737349475,9.470722333570215,10.015684268930412,10.12756390757676,9.680346312763637,10.405532777241964,2021,1324
OP-01632,Leon,Comercial,1072.2,33.2,5.83,231.0,170.0,3,0,1.43,2022-12-25,2022,4,9108.86,9766519.69,9.241311043685153,9.599145655534798,9.540437550375097,9.600957647496012,9.285748095748483,9.871916569817474,2021,1324
OP-01633,Leon,Habitacional,4336.8,60.8,12.52,272.0,46.0,3,0,0.77,2022-12-26,2022,4,2243.56,9729871.01,7.840127367458644,8.559497319618384,8.039947047532362,7.927384102489022,7.689183060045466,8.491817308969452,2021,1324
OP-01634,Queretaro,Industrial,416.9,24.8,5.86,21.0,157.0,3,1,0.75,2022-12-27,2022,4,6162.05,2568958.64,8.850472991845631,8.218111782670785,8.608935970153823,8.4151137844366,8.373260288464827,8.923946215139207,2021,1324
OP-01635,Culiacan,Oficinas,375.6,27.1,5.06,220.0,110.0,3,0,2.97,2023-01-01,2023,5,15033.82,5646702.79,9.698159714773048,9.224574797344356,9.602803131139053,9.568112789762399,9.311895089924015,9.929951867257525,2022,1634
OP-01636,Culiacan,Oficinas,1233.0,26.2,0.95,283.0,531.0,4,0,3.34,2023-01-01,2023,5,15666.16,19316375.28,9.739360357044413,9.224574797344356,10.310063876102445,10.214133710106454,9.923954138981253,10.73224958742849,2022,1634
OP-01637,Aguascalientes,Comercial,640.1,23.4,9.57,459.0,66.0,5,0,1.2,2023-01-02,2023,5,9159.48,5862983.15,9.202646793466652,9.403034030297999,9.404712638089897,9.273709875055122,9.066814788542114,9.760855851897293,2022,1634
OP-01638,Queretaro,Comercial,875.2,42.9,5.25,1212.0,196.0,2,0,2.54,2023-01-05,2023,5,20581.69,18013095.09,10.012259230547029,9.661942385361868,9.791147357599492,9.524604176180018,9.438280029955157,10.139252182065297,2022,1634
OP-01639,Queretaro,Industrial,738.6,25.8,4.43,168.0,80.0,3,0,0.57,2023-01-06,2023,5,3996.01,2951452.99,8.37315374823664,8.223570478981447,8.354979570152864,8.430903425072719,8.093702161265302,8.625676645806948,2022,1634
OP-01640,Queretaro,Habitacional,645.4,20.1,3.95,302.0,112.0,3,1,2.15,2023-01-07,2023,5,8168.58,5272001.53,9.088152472107206,8.64810012521304,9.202583131729172,9.182804245848619,8.904768222744167,9.516187512999547,2022,1634
OP-01641,Puebla,Comercial,3508.4,47.2,11.01,115.0,79.0,3,0,1.5,2023-01-09,2023,5,3324.29,11662939.04,8.189113502422595,9.453181362810827,9.089216607950432,8.952199485837951,8.823759580413107,9.389620114062822,2022,1634
OP-01642,Leon,Habitacional,39634.6,266.5,1.95,739.0,160.0,3,0,1.32,2023-01-10,2023,5,5735.37,227319095.8,8.73450964958025,8.559497319618384,8.511748256221862,8.687551471151957,8.190610132217769,8.86384253682918,2022,1634
OP-01643,Merida,Habitacional,7722.0,65.7,1.76,966.0,379.0,2,0,1.07,2023-01-11,2023,5,8241.77,63642947.94,9.097072511630115,8.998136016784224,9.141369742964141,9.194119738052626,8.709458642458841,9.528216624644628,2022,1634
OP-01644,Puebla,Comercial,8391.4,115.3,5.34,573.0,130.0,4,0,2.22,2023-01-12,2023,5,11280.46,94658852.04,9.41092941033123,9.453181362810827,9.384318901324791,9.130602076053341,9.061620382530823,9.748831087691006,2022,1634
OP-01645,Queretaro,Industrial,3026.7,69.1,5.95,307.0,204.0,3,0,0.66,2023-01-14,2023,5,3550.18,10745329.81,8.254855691378221,8.223570478981447,8.214475490752566,8.263742006041598,7.937806175938818,8.49163956968842,2022,1634
OP-01646,Queretaro,Comercial,430.3,24.5,3.64,1317.0,176.0,3,0,2.05,2023-01-14,2023,5,22314.43,9601899.23,10.09309093934947,9.661942385361868,9.985118259024649,9.83055176715937,9.670718130432553,10.299202263686288,2022,1634
